#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1911.50   -0.123901    0.015346    0.414661    0.017912  99.9900000  99.9900000    0.221414    0.000000    0.018968    0.000000
   1911.55   -0.058986    0.015219    0.426133    0.017394  99.9900000  99.9900000    0.218156    0.000000    0.018875    0.000000
   1911.60    0.029363    0.015033    0.380414    0.016745  99.9900000  99.9900000    0.216090    0.000000    0.018325    0.000000
   1911.65    0.096338    0.016138    0.378912    0.020626  99.9900000  99.9900000    0.215240    0.000000    0.019185    0.000000
   1911.70    0.149687    0.018068    0.356606    0.017804  99.9900000  99.9900000    0.214596    0.000000    0.018978    0.000000
   1911.75    0.199271    0.019086    0.317525    0.021335  99.9900000  99.9900000    0.216432    0.000000    0.019352    0.000000
   1911.80    0.221181    0.019386    0.218158    0.017671  99.9900000  99.9900000    0.218343    0.000000    0.020634    0.000000
   1911.85    0.252756    0.019810    0.174256    0.022726  99.9900000  99.9900000    0.219527    0.000000    0.021024    0.000000
   1911.90    0.250645    0.026226    0.080143    0.023293  99.9900000  99.9900000    0.222052    0.000000    0.021274    0.000000
   1911.95    0.210219    0.025245    0.048799    0.028386  99.9900000  99.9900000    0.223189    0.000000    0.022734    0.000000
   1912.00    0.169359    0.022642    0.055875    0.031728  99.9900000  99.9900000    0.222909    0.000000    0.023071    0.000000
   1912.05    0.079695    0.024732   -0.001271    0.024397  99.9900000  99.9900000    0.224005    0.000000    0.022364    0.000000
   1912.10    0.084434    0.027026   -0.090428    0.024969  99.9900000  99.9900000    0.224304    0.000000    0.022334    0.000000
   1912.15   -0.018781    0.025119   -0.096227    0.023697  99.9900000  99.9900000    0.223897    0.000000    0.021351    0.000000
   1912.20   -0.068725    0.021500   -0.038386    0.021967  99.9900000  99.9900000    0.225574    0.000000    0.019656    0.000000
   1912.25   -0.125597    0.017625   -0.108321    0.020065  99.9900000  99.9900000    0.226493    0.000000    0.019271    0.000000
   1912.30   -0.161067    0.018694   -0.041466    0.021588  99.9900000  99.9900000    0.225397    0.000000    0.018382    0.000000
   1912.35   -0.196219    0.016050    0.006534    0.019944  99.9900000  99.9900000    0.227147    0.000000    0.017539    0.000000
   1912.40   -0.196413    0.016133    0.043471    0.017628  99.9900000  99.9900000    0.225947    0.000000    0.018165    0.000000
   1912.45   -0.198727    0.018728    0.124269    0.024794  99.9900000  99.9900000    0.222483    0.000000    0.018294    0.000000
   1912.50   -0.181736    0.016863    0.124442    0.020927  99.9900000  99.9900000    0.220551    0.000000    0.018022    0.000000
   1912.55   -0.129586    0.017843    0.190838    0.020714  99.9900000  99.9900000    0.216890    0.000000    0.018558    0.000000
   1912.60   -0.136827    0.016595    0.207542    0.018749  99.9900000  99.9900000    0.214378    0.000000    0.017803    0.000000
   1912.65   -0.121198    0.017417    0.182106    0.019243  99.9900000  99.9900000    0.213560    0.000000    0.018160    0.000000
   1912.70   -0.090804    0.019498    0.241107    0.018452  99.9900000  99.9900000    0.213563    0.000000    0.018585    0.000000
   1912.75   -0.055778    0.022076    0.254118    0.019781  99.9900000  99.9900000    0.214319    0.000000    0.018854    0.000000
   1912.80   -0.034984    0.018117    0.265348    0.017555  99.9900000  99.9900000    0.216801    0.000000    0.019622    0.000000
   1912.85   -0.023048    0.025646    0.271519    0.020368  99.9900000  99.9900000    0.218746    0.000000    0.020895    0.000000
   1912.90    0.021444    0.026196    0.286373    0.021259  99.9900000  99.9900000    0.219549    0.000000    0.021229    0.000000
   1912.95    0.076298    0.027246    0.243563    0.020962  99.9900000  99.9900000    0.222019    0.000000    0.021743    0.000000
   1913.00    0.062113    0.025508    0.195210    0.025217  99.9900000  99.9900000    0.222035    0.000000    0.022181    0.000000
   1913.05    0.048136    0.019930    0.193872    0.021708  99.9900000  99.9900000    0.221762    0.000000    0.021922    0.000000
   1913.10    0.089533    0.019312    0.184679    0.020321  99.9900000  99.9900000    0.222659    0.000000    0.021484    0.000000
   1913.15    0.089665    0.018671    0.121347    0.019708  99.9900000  99.9900000    0.222790    0.000000    0.020575    0.000000
   1913.20    0.091955    0.019503    0.103224    0.020024  99.9900000  99.9900000    0.223674    0.000000    0.019058    0.000000
   1913.25    0.087766    0.023039    0.033419    0.020501  99.9900000  99.9900000    0.224815    0.000000    0.018225    0.000000
   1913.30    0.072322    0.024083    0.052587    0.018153  99.9900000  99.9900000    0.225160    0.000000    0.018056    0.000000
   1913.35    0.087127    0.018429    0.018942    0.019358  99.9900000  99.9900000    0.224623    0.000000    0.017066    0.000000
   1913.40    0.073679    0.016403   -0.003893    0.020639  99.9900000  99.9900000    0.224642    0.000000    0.017176    0.000000
   1913.45    0.082508    0.016734    0.006833    0.017733  99.9900000  99.9900000    0.221956    0.000000    0.017781    0.000000
   1913.50    0.020186    0.016974    0.035105    0.019516  99.9900000  99.9900000    0.218632    0.000000    0.017276    0.000000
   1913.55   -0.018189    0.019045    0.001419    0.017306  99.9900000  99.9900000    0.216595    0.000000    0.017835    0.000000
   1913.60   -0.034217    0.016472   -0.030133    0.017036  99.9900000  99.9900000    0.213064    0.000000    0.017546    0.000000
   1913.65   -0.067902    0.019003   -0.027965    0.017166  99.9900000  99.9900000    0.212133    0.000000    0.016780    0.000000
   1913.70   -0.100843    0.018582   -0.028974    0.021549  99.9900000  99.9900000    0.212443    0.000000    0.018027    0.000000
   1913.75   -0.141939    0.016754    0.023148    0.016999  99.9900000  99.9900000    0.212966    0.000000    0.018041    0.000000
   1913.80   -0.149639    0.017620    0.076843    0.019735  99.9900000  99.9900000    0.214990    0.000000    0.018430    0.000000
   1913.85   -0.144516    0.020224    0.120170    0.021000  99.9900000  99.9900000    0.217134    0.000000    0.019852    0.000000
   1913.90   -0.123676    0.021224    0.150164    0.021376  99.9900000  99.9900000    0.218871    0.000000    0.020673    0.000000
   1913.95   -0.133853    0.024845    0.202955    0.020514  99.9900000  99.9900000    0.219479    0.000000    0.020813    0.000000
   1914.00   -0.130878    0.033316    0.230287    0.031443  99.9900000  99.9900000    0.221309    0.000000    0.021659    0.000000
   1914.05   -0.172805    0.035770    0.296908    0.034527  99.9900000  99.9900000    0.220349    0.000000    0.021095    0.000000
   1914.10   -0.100954    0.018962    0.221022    0.020697  99.9900000  99.9900000    0.220831    0.000000    0.020213    0.000000
   1914.15   -0.020957    0.022446    0.253899    0.022512  99.9900000  99.9900000    0.221620    0.000000    0.019914    0.000000
   1914.20    0.036909    0.021349    0.252529    0.022392  99.9900000  99.9900000    0.221281    0.000000    0.018880    0.000000
   1914.25    0.062198    0.016919    0.196985    0.021655  99.9900000  99.9900000    0.223393    0.000000    0.016934    0.000000
   1914.30    0.129038    0.017166    0.231098    0.017581  99.9900000  99.9900000    0.223371    0.000000    0.017121    0.000000
   1914.35    0.128554    0.016433    0.182766    0.017543  99.9900000  99.9900000    0.222678    0.000000    0.017163    0.000000
   1914.40    0.126863    0.015622    0.164972    0.015822  99.9900000  99.9900000    0.222284    0.000000    0.016165    0.000000
   1914.45    0.171956    0.022571    0.134846    0.019750  99.9900000  99.9900000    0.220319    0.000000    0.016990    0.000000
   1914.50    0.182913    0.015135    0.095305    0.019492  99.9900000  99.9900000    0.216927    0.000000    0.017206    0.000000
   1914.55    0.150443    0.014125    0.040000    0.017448  99.9900000  99.9900000    0.214149    0.000000    0.016574    0.000000
   1914.60    0.123616    0.015298    0.014830    0.018669  99.9900000  99.9900000    0.212792    0.000000    0.017333    0.000000
   1914.65    0.082576    0.016222   -0.024786    0.017297  99.9900000  99.9900000    0.209616    0.000000    0.016984    0.000000
   1914.70    0.047519    0.016062   -0.063365    0.015007  99.9900000  99.9900000    0.210513    0.000000    0.016460    0.000000
   1914.75    0.009966    0.017296   -0.094923    0.017527  99.9900000  99.9900000    0.211675    0.000000    0.017896    0.000000
   1914.80   -0.088241    0.023379   -0.121056    0.018146  99.9900000  99.9900000    0.212883    0.000000    0.017923    0.000000
   1914.85   -0.167397    0.025394   -0.048240    0.018219  99.9900000  99.9900000    0.215341    0.000000    0.018359    0.000000
   1914.90   -0.167096    0.021054    0.019373    0.032463  99.9900000  99.9900000    0.216422    0.000000    0.019911    0.000000
   1914.95   -0.184014    0.029750    0.086459    0.033571  99.9900000  99.9900000    0.217843    0.000000    0.020215    0.000000
   1915.00   -0.249995    0.028611    0.104580    0.023913  99.9900000  99.9900000    0.218284    0.000000    0.020154    0.000000
   1915.05   -0.252164    0.033644    0.093284    0.032939  99.9900000  99.9900000    0.219519    0.000000    0.020461    0.000000
   1915.10   -0.244520    0.023298    0.191999    0.029002  99.9900000  99.9900000    0.218571    0.000000    0.019737    0.000000
   1915.15   -0.162063    0.023906    0.212856    0.023570  99.9900000  99.9900000    0.219950    0.000000    0.018303    0.000000
   1915.20   -0.181700    0.022897    0.311137    0.027064  99.9900000  99.9900000    0.220753    0.000000    0.017865    0.000000
   1915.25   -0.122161    0.025310    0.400325    0.031995  99.9900000  99.9900000    0.220200    0.000000    0.017077    0.000000
   1915.30   -0.056456    0.018781    0.378593    0.024248  99.9900000  99.9900000    0.222515    0.000000    0.015198    0.000000
   1915.35   -0.000648    0.017974    0.356892    0.024234  99.9900000  99.9900000    0.221749    0.000000    0.015564    0.000000
   1915.40    0.055622    0.018605    0.302098    0.023421  99.9900000  99.9900000    0.220354    0.000000    0.015768    0.000000
   1915.45    0.138796    0.018422    0.308650    0.022513  99.9900000  99.9900000    0.219178    0.000000    0.015253    0.000000
   1915.50    0.191335    0.016184    0.290237    0.021072  99.9900000  99.9900000    0.216012    0.000000    0.015849    0.000000
   1915.55    0.214913    0.018419    0.171114    0.025431  99.9900000  99.9900000    0.212470    0.000000    0.016012    0.000000
   1915.60    0.220185    0.017424    0.035405    0.026266  99.9900000  99.9900000    0.210277    0.000000    0.015687    0.000000
   1915.65    0.230122    0.018871    0.069086    0.023944  99.9900000  99.9900000    0.209415    0.000000    0.016023    0.000000
   1915.70    0.233774    0.020053    0.010821    0.022357  99.9900000  99.9900000    0.207647    0.000000    0.016243    0.000000
   1915.75    0.180706    0.024281   -0.106405    0.026023  99.9900000  99.9900000    0.210047    0.000000    0.015946    0.000000
   1915.80    0.102758    0.022658   -0.168202    0.025768  99.9900000  99.9900000    0.211392    0.000000    0.017158    0.000000
   1915.85    0.057669    0.025475   -0.191380    0.020821  99.9900000  99.9900000    0.213177    0.000000    0.017491    0.000000
   1915.90    0.012675    0.025583   -0.185679    0.026502  99.9900000  99.9900000    0.215150    0.000000    0.018116    0.000000
   1915.95   -0.043562    0.026022   -0.144380    0.026810  99.9900000  99.9900000    0.215180    0.000000    0.018908    0.000000
   1916.00   -0.165171    0.021105   -0.075428    0.021085  99.9900000  99.9900000    0.215876    0.000000    0.019114    0.000000
   1916.05   -0.219330    0.020925   -0.126502    0.032022  99.9900000  99.9900000    0.216400    0.000000    0.018809    0.000000
   1916.10   -0.259545    0.032778   -0.072744    0.036022  99.9900000  99.9900000    0.216960    0.000000    0.018507    0.000000
   1916.15   -0.263625    0.023195    0.038895    0.024990  99.9900000  99.9900000    0.216753    0.000000    0.017704    0.000000
   1916.20   -0.254366    0.019380    0.101168    0.021114  99.9900000  99.9900000    0.218302    0.000000    0.016066    0.000000
   1916.25   -0.232748    0.018579    0.192737    0.023075  99.9900000  99.9900000    0.218784    0.000000    0.015598    0.000000
   1916.30   -0.198499    0.017046    0.225781    0.019844  99.9900000  99.9900000    0.218607    0.000000    0.014910    0.000000
   1916.35   -0.158993    0.016840    0.254836    0.021139  99.9900000  99.9900000    0.220013    0.000000    0.013917    0.000000
   1916.40   -0.078370    0.016885    0.360335    0.023971  99.9900000  99.9900000    0.218579    0.000000    0.014091    0.000000
   1916.45   -0.006330    0.022122    0.348414    0.024668  99.9900000  99.9900000    0.215887    0.000000    0.014560    0.000000
   1916.50    0.041254    0.014828    0.346371    0.018253  99.9900000  99.9900000    0.213951    0.000000    0.014517    0.000000
   1916.55    0.104345    0.015852    0.297111    0.019907  99.9900000  99.9900000    0.210436    0.000000    0.014646    0.000000
   1916.60    0.185131    0.013532    0.235320    0.016555  99.9900000  99.9900000    0.207602    0.000000    0.014675    0.000000
   1916.65    0.235183    0.014146    0.169324    0.016362  99.9900000  99.9900000    0.206845    0.000000    0.014796    0.000000
   1916.70    0.247369    0.016350    0.079782    0.020452  99.9900000  99.9900000    0.206313    0.000000    0.014820    0.000000
   1916.75    0.244262    0.018599    0.016021    0.022275  99.9900000  99.9900000    0.206683    0.000000    0.015595    0.000000
   1916.80    0.260495    0.019857   -0.016521    0.023327  99.9900000  99.9900000    0.209728    0.000000    0.015587    0.000000
   1916.85    0.213511    0.020616   -0.080427    0.025172  99.9900000  99.9900000    0.210879    0.000000    0.016572    0.000000
   1916.90    0.141130    0.022146   -0.149319    0.024895  99.9900000  99.9900000    0.212764    0.000000    0.017182    0.000000
   1916.95    0.093276    0.028608   -0.191424    0.027264  99.9900000  99.9900000    0.214704    0.000000    0.017855    0.000000
   1917.00    0.024956    0.027625   -0.158955    0.026844  99.9900000  99.9900000    0.214207    0.000000    0.017993    0.000000
   1917.05   -0.058051    0.031991   -0.142935    0.029131  99.9900000  99.9900000    0.213948    0.000000    0.017883    0.000000
   1917.10   -0.117344    0.020340   -0.115569    0.021033  99.9900000  99.9900000    0.214632    0.000000    0.017229    0.000000
   1917.15   -0.173359    0.021102   -0.131482    0.026983  99.9900000  99.9900000    0.214517    0.000000    0.016657    0.000000
