#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   1911.15   -0.235056    0.026256   -0.100997    0.022495  99.9900000  99.9900000   -0.088819    0.000000   -0.023685    0.000000
   1911.20   -0.269011    0.037122   -0.028729    0.032027  99.9900000  99.9900000   -0.089273    0.000000   -0.022655    0.000000
   1911.25   -0.301619    0.018679    0.043112    0.016950  99.9900000  99.9900000   -0.089599    0.000000   -0.021642    0.000000
   1911.30   -0.312130    0.020224    0.110236    0.018547  99.9900000  99.9900000   -0.089975    0.000000   -0.021036    0.000000
   1911.35   -0.292953    0.020113    0.205646    0.017814  99.9900000  99.9900000   -0.089909    0.000000   -0.020579    0.000000
   1911.40   -0.212885    0.023223    0.261360    0.018057  99.9900000  99.9900000   -0.089400    0.000000   -0.020353    0.000000
   1911.45   -0.202678    0.019365    0.367085    0.017791  99.9900000  99.9900000   -0.088795    0.000000   -0.020559    0.000000
   1911.50   -0.123901    0.015346    0.414661    0.017912  99.9900000  99.9900000   -0.087541    0.000000   -0.020756    0.000000
   1911.55   -0.058986    0.015219    0.426133    0.017394  99.9900000  99.9900000   -0.086346    0.000000   -0.020905    0.000000
   1911.60    0.029363    0.015033    0.380414    0.016745  99.9900000  99.9900000   -0.085383    0.000000   -0.020908    0.000000
   1911.65    0.096338    0.016138    0.378912    0.020626  99.9900000  99.9900000   -0.084933    0.000000   -0.021083    0.000000
   1911.70    0.149687    0.018068    0.356606    0.017804  99.9900000  99.9900000   -0.084852    0.000000   -0.021266    0.000000
   1911.75    0.199271    0.019086    0.317525    0.021335  99.9900000  99.9900000   -0.085248    0.000000   -0.021829    0.000000
   1911.80    0.221181    0.019386    0.218158    0.017671  99.9900000  99.9900000   -0.086033    0.000000   -0.022387    0.000000
   1911.85    0.252756    0.019810    0.174256    0.022726  99.9900000  99.9900000   -0.086846    0.000000   -0.023173    0.000000
   1911.90    0.250645    0.026226    0.080143    0.023293  99.9900000  99.9900000   -0.087618    0.000000   -0.023934    0.000000
   1911.95    0.210219    0.025245    0.048799    0.028386  99.9900000  99.9900000   -0.088070    0.000000   -0.024685    0.000000
   1912.00    0.169359    0.022642    0.055875    0.031728  99.9900000  99.9900000   -0.088299    0.000000   -0.024747    0.000000
   1912.05    0.079695    0.024732   -0.001271    0.024397  99.9900000  99.9900000   -0.088390    0.000000   -0.024854    0.000000
   1912.10    0.084434    0.027026   -0.090428    0.024969  99.9900000  99.9900000   -0.088404    0.000000   -0.024367    0.000000
   1912.15   -0.018781    0.025119   -0.096227    0.023697  99.9900000  99.9900000   -0.088481    0.000000   -0.023376    0.000000
   1912.20   -0.068725    0.021500   -0.038386    0.021967  99.9900000  99.9900000   -0.088817    0.000000   -0.022270    0.000000
   1912.25   -0.125597    0.017625   -0.108321    0.020065  99.9900000  99.9900000   -0.089279    0.000000   -0.021260    0.000000
   1912.30   -0.161067    0.018694   -0.041466    0.021588  99.9900000  99.9900000   -0.089483    0.000000   -0.020490    0.000000
   1912.35   -0.196219    0.016050    0.006534    0.019944  99.9900000  99.9900000   -0.089610    0.000000   -0.020083    0.000000
   1912.40   -0.196413    0.016133    0.043471    0.017628  99.9900000  99.9900000   -0.089169    0.000000   -0.020116    0.000000
   1912.45   -0.198727    0.018728    0.124269    0.024794  99.9900000  99.9900000   -0.088289    0.000000   -0.020185    0.000000
   1912.50   -0.181736    0.016863    0.124442    0.020927  99.9900000  99.9900000   -0.087139    0.000000   -0.020525    0.000000
   1912.55   -0.129586    0.017843    0.190838    0.020714  99.9900000  99.9900000   -0.085793    0.000000   -0.020494    0.000000
   1912.60   -0.136827    0.016595    0.207542    0.018749  99.9900000  99.9900000   -0.084941    0.000000   -0.020344    0.000000
   1912.65   -0.121198    0.017417    0.182106    0.019243  99.9900000  99.9900000   -0.084341    0.000000   -0.020318    0.000000
   1912.70   -0.090804    0.019498    0.241107    0.018452  99.9900000  99.9900000   -0.084294    0.000000   -0.020855    0.000000
   1912.75   -0.055778    0.022076    0.254118    0.019781  99.9900000  99.9900000   -0.084751    0.000000   -0.021148    0.000000
   1912.80   -0.034984    0.018117    0.265348    0.017555  99.9900000  99.9900000   -0.085366    0.000000   -0.021907    0.000000
   1912.85   -0.023048    0.025646    0.271519    0.020368  99.9900000  99.9900000   -0.086334    0.000000   -0.022690    0.000000
   1912.90    0.021444    0.026196    0.286373    0.021259  99.9900000  99.9900000   -0.086917    0.000000   -0.023525    0.000000
   1912.95    0.076298    0.027246    0.243563    0.020962  99.9900000  99.9900000   -0.087440    0.000000   -0.024009    0.000000
   1913.00    0.062113    0.025508    0.195210    0.025217  99.9900000  99.9900000   -0.087654    0.000000   -0.024331    0.000000
   1913.05    0.048136    0.019930    0.193872    0.021708  99.9900000  99.9900000   -0.087801    0.000000   -0.024063    0.000000
   1913.10    0.089533    0.019312    0.184679    0.020321  99.9900000  99.9900000   -0.087807    0.000000   -0.023702    0.000000
   1913.15    0.089665    0.018671    0.121347    0.019708  99.9900000  99.9900000   -0.087952    0.000000   -0.022694    0.000000
   1913.20    0.091955    0.019503    0.103224    0.020024  99.9900000  99.9900000   -0.088294    0.000000   -0.021431    0.000000
   1913.25    0.087766    0.023039    0.033419    0.020501  99.9900000  99.9900000   -0.088686    0.000000   -0.020367    0.000000
   1913.30    0.072322    0.024083    0.052587    0.018153  99.9900000  99.9900000   -0.089005    0.000000   -0.019842    0.000000
   1913.35    0.087127    0.018429    0.018942    0.019358  99.9900000  99.9900000   -0.088925    0.000000   -0.019456    0.000000
   1913.40    0.073679    0.016403   -0.003893    0.020639  99.9900000  99.9900000   -0.088588    0.000000   -0.019460    0.000000
   1913.45    0.082508    0.016734    0.006833    0.017733  99.9900000  99.9900000   -0.087719    0.000000   -0.019697    0.000000
   1913.50    0.020186    0.016974    0.035105    0.019516  99.9900000  99.9900000   -0.086593    0.000000   -0.019737    0.000000
   1913.55   -0.018189    0.019045    0.001419    0.017306  99.9900000  99.9900000   -0.085450    0.000000   -0.019732    0.000000
   1913.60   -0.034217    0.016472   -0.030133    0.017036  99.9900000  99.9900000   -0.084432    0.000000   -0.019647    0.000000
   1913.65   -0.067902    0.019003   -0.027965    0.017166  99.9900000  99.9900000   -0.083954    0.000000   -0.019571    0.000000
   1913.70   -0.100843    0.018582   -0.028974    0.021549  99.9900000  99.9900000   -0.083816    0.000000   -0.019890    0.000000
   1913.75   -0.141939    0.016754    0.023148    0.016999  99.9900000  99.9900000   -0.084103    0.000000   -0.020312    0.000000
   1913.80   -0.149639    0.017620    0.076843    0.019735  99.9900000  99.9900000   -0.084996    0.000000   -0.020829    0.000000
   1913.85   -0.144516    0.020224    0.120170    0.021000  99.9900000  99.9900000   -0.085709    0.000000   -0.021627    0.000000
   1913.90   -0.123676    0.021224    0.150164    0.021376  99.9900000  99.9900000   -0.086554    0.000000   -0.022446    0.000000
   1913.95   -0.133853    0.024845    0.202955    0.020514  99.9900000  99.9900000   -0.086872    0.000000   -0.023127    0.000000
   1914.00   -0.130878    0.033316    0.230287    0.031443  99.9900000  99.9900000   -0.087166    0.000000   -0.023355    0.000000
   1914.05   -0.172805    0.035770    0.296908    0.034527  99.9900000  99.9900000   -0.087166    0.000000   -0.023258    0.000000
   1914.10   -0.100954    0.018962    0.221022    0.020697  99.9900000  99.9900000   -0.087251    0.000000   -0.022641    0.000000
   1914.15   -0.020957    0.022446    0.253899    0.022512  99.9900000  99.9900000   -0.087416    0.000000   -0.021661    0.000000
   1914.20    0.036909    0.021349    0.252529    0.022392  99.9900000  99.9900000   -0.087658    0.000000   -0.020533    0.000000
   1914.25    0.062198    0.016919    0.196985    0.021655  99.9900000  99.9900000   -0.088186    0.000000   -0.019401    0.000000
   1914.30    0.129038    0.017166    0.231098    0.017581  99.9900000  99.9900000   -0.088355    0.000000   -0.018923    0.000000
   1914.35    0.128554    0.016433    0.182766    0.017543  99.9900000  99.9900000   -0.088371    0.000000   -0.018598    0.000000
   1914.40    0.126863    0.015622    0.164972    0.015822  99.9900000  99.9900000   -0.087902    0.000000   -0.018651    0.000000
   1914.45    0.171956    0.022571    0.134846    0.019750  99.9900000  99.9900000   -0.087084    0.000000   -0.018773    0.000000
   1914.50    0.182913    0.015135    0.095305    0.019492  99.9900000  99.9900000   -0.085891    0.000000   -0.019026    0.000000
   1914.55    0.150443    0.014125    0.040000    0.017448  99.9900000  99.9900000   -0.084716    0.000000   -0.019020    0.000000
   1914.60    0.123616    0.015298    0.014830    0.018669  99.9900000  99.9900000   -0.083817    0.000000   -0.018926    0.000000
   1914.65    0.082576    0.016222   -0.024786    0.017297  99.9900000  99.9900000   -0.083177    0.000000   -0.018995    0.000000
   1914.70    0.047519    0.016062   -0.063365    0.015007  99.9900000  99.9900000   -0.083168    0.000000   -0.019134    0.000000
   1914.75    0.009966    0.017296   -0.094923    0.017527  99.9900000  99.9900000   -0.083501    0.000000   -0.019581    0.000000
   1914.80   -0.088241    0.023379   -0.121056    0.018146  99.9900000  99.9900000   -0.084179    0.000000   -0.019917    0.000000
   1914.85   -0.167397    0.025394   -0.048240    0.018219  99.9900000  99.9900000   -0.085096    0.000000   -0.020690    0.000000
   1914.90   -0.167096    0.021054    0.019373    0.032463  99.9900000  99.9900000   -0.085739    0.000000   -0.021447    0.000000
   1914.95   -0.184014    0.029750    0.086459    0.033571  99.9900000  99.9900000   -0.086143    0.000000   -0.022107    0.000000
   1915.00   -0.249995    0.028611    0.104580    0.023913  99.9900000  99.9900000   -0.086374    0.000000   -0.022414    0.000000
   1915.05   -0.252164    0.033644    0.093284    0.032939  99.9900000  99.9900000   -0.086552    0.000000   -0.022248    0.000000
   1915.10   -0.244520    0.023298    0.191999    0.029002  99.9900000  99.9900000   -0.086641    0.000000   -0.021702    0.000000
   1915.15   -0.162063    0.023906    0.212856    0.023570  99.9900000  99.9900000   -0.086771    0.000000   -0.020837    0.000000
   1915.20   -0.181700    0.022897    0.311137    0.027064  99.9900000  99.9900000   -0.087170    0.000000   -0.019635    0.000000
   1915.25   -0.122161    0.025310    0.400325    0.031995  99.9900000  99.9900000   -0.087388    0.000000   -0.018606    0.000000
   1915.30   -0.056456    0.018781    0.378593    0.024248  99.9900000  99.9900000   -0.087896    0.000000   -0.017850    0.000000
   1915.35   -0.000648    0.017974    0.356892    0.024234  99.9900000  99.9900000   -0.087838    0.000000   -0.017447    0.000000
   1915.40    0.055622    0.018605    0.302098    0.023421  99.9900000  99.9900000   -0.087482    0.000000   -0.017511    0.000000
   1915.45    0.138796    0.018422    0.308650    0.022513  99.9900000  99.9900000   -0.086685    0.000000   -0.017529    0.000000
   1915.50    0.191335    0.016184    0.290237    0.021072  99.9900000  99.9900000   -0.085556    0.000000   -0.017762    0.000000
   1915.55    0.214913    0.018419    0.171114    0.025431  99.9900000  99.9900000   -0.084136    0.000000   -0.017910    0.000000
   1915.60    0.220185    0.017424    0.035405    0.026266  99.9900000  99.9900000   -0.083163    0.000000   -0.017991    0.000000
   1915.65    0.230122    0.018871    0.069086    0.023944  99.9900000  99.9900000   -0.082574    0.000000   -0.017898    0.000000
   1915.70    0.233774    0.020053    0.010821    0.022357  99.9900000  99.9900000   -0.082434    0.000000   -0.018113    0.000000
   1915.75    0.180706    0.024281   -0.106405    0.026023  99.9900000  99.9900000   -0.082832    0.000000   -0.018441    0.000000
   1915.80    0.102758    0.022658   -0.168202    0.025768  99.9900000  99.9900000   -0.083469    0.000000   -0.018856    0.000000
   1915.85    0.057669    0.025475   -0.191380    0.020821  99.9900000  99.9900000   -0.084257    0.000000   -0.019483    0.000000
   1915.90    0.012675    0.025583   -0.185679    0.026502  99.9900000  99.9900000   -0.084873    0.000000   -0.020339    0.000000
   1915.95   -0.043562    0.026022   -0.144380    0.026810  99.9900000  99.9900000   -0.085237    0.000000   -0.020852    0.000000
   1916.00   -0.165171    0.021105   -0.075428    0.021085  99.9900000  99.9900000   -0.085434    0.000000   -0.021127    0.000000
   1916.05   -0.219330    0.020925   -0.126502    0.032022  99.9900000  99.9900000   -0.085550    0.000000   -0.020885    0.000000
   1916.10   -0.259545    0.032778   -0.072744    0.036022  99.9900000  99.9900000   -0.085644    0.000000   -0.020332    0.000000
   1916.15   -0.263625    0.023195    0.038895    0.024990  99.9900000  99.9900000   -0.085791    0.000000   -0.019536    0.000000
   1916.20   -0.254366    0.019380    0.101168    0.021114  99.9900000  99.9900000   -0.086101    0.000000   -0.018509    0.000000
   1916.25   -0.232748    0.018579    0.192737    0.023075  99.9900000  99.9900000   -0.086517    0.000000   -0.017396    0.000000
   1916.30   -0.198499    0.017046    0.225781    0.019844  99.9900000  99.9900000   -0.086772    0.000000   -0.016599    0.000000
   1916.35   -0.158993    0.016840    0.254836    0.021139  99.9900000  99.9900000   -0.086903    0.000000   -0.016280    0.000000
   1916.40   -0.078370    0.016885    0.360335    0.023971  99.9900000  99.9900000   -0.086525    0.000000   -0.016124    0.000000
   1916.45   -0.006330    0.022122    0.348414    0.024668  99.9900000  99.9900000   -0.085719    0.000000   -0.016370    0.000000
   1916.50    0.041254    0.014828    0.346371    0.018253  99.9900000  99.9900000   -0.084501    0.000000   -0.016461    0.000000
   1916.55    0.104345    0.015852    0.297111    0.019907  99.9900000  99.9900000   -0.083307    0.000000   -0.016712    0.000000
   1916.60    0.185131    0.013532    0.235320    0.016555  99.9900000  99.9900000   -0.082260    0.000000   -0.016661    0.000000
   1916.65    0.235183    0.014146    0.169324    0.016362  99.9900000  99.9900000   -0.081682    0.000000   -0.016765    0.000000
   1916.70    0.247369    0.016350    0.079782    0.020452  99.9900000  99.9900000   -0.081629    0.000000   -0.016819    0.000000
   1916.75    0.244262    0.018599    0.016021    0.022275  99.9900000  99.9900000   -0.081948    0.000000   -0.017283    0.000000
   1916.80    0.260495    0.019857   -0.016521    0.023327  99.9900000  99.9900000   -0.082618    0.000000   -0.017714    0.000000
   1916.85    0.213511    0.020616   -0.080427    0.025172  99.9900000  99.9900000   -0.083444    0.000000   -0.018450    0.000000
   1916.90    0.141130    0.022146   -0.149319    0.024895  99.9900000  99.9900000   -0.084145    0.000000   -0.018983    0.000000
   1916.95    0.093276    0.028608   -0.191424    0.027264  99.9900000  99.9900000   -0.084624    0.000000   -0.019814    0.000000
   1917.00    0.024956    0.027625   -0.158955    0.026844  99.9900000  99.9900000   -0.084750    0.000000   -0.019961    0.000000
   1917.05   -0.058051    0.031991   -0.142935    0.029131  99.9900000  99.9900000   -0.084826    0.000000   -0.019723    0.000000
   1917.10   -0.117344    0.020340   -0.115569    0.021033  99.9900000  99.9900000   -0.084817    0.000000   -0.019195    0.000000
   1917.15   -0.173359    0.021102   -0.131482    0.026983  99.9900000  99.9900000   -0.084797    0.000000   -0.018239    0.000000
