LIA,pole_:_time series,Uniform_:_continental load model,elastic mean_:_barystatic sea_:_level,viscosity_:_profile,Asthenosphere_:_viscosity,Q profile,GRACE_:_solution,relaxed shear_:_modulus ratio,alpha,Anelasticity,ocean_mean_trend_step_1,ocean_mean_trend_step_2,ocean_mean_trend_step_3,ocean_mean_trend_step_4,ocean_mean_trend_step_5
False,mean,False,upper,,,QL6,GFZ,0.2,0.26,short-term,1.879769,1.951057,2.119266,2.134167,2.401647
False,mean,False,upper,,,QL6,JPL,0.2,0.26,short-term,1.948227,2.019515,2.19488,2.217564,2.487596
False,mean,False,upper,,,QL6,CSR,0.2,0.26,short-term,1.879606,1.950894,2.123009,2.148139,2.42293
False,mean,False,upper,,,QL6,MSSA,0.2,0.26,short-term,1.970531,2.041818,2.24515,2.331151,2.446665
True,mean,False,upper,,,QL6,GFZ,0.2,0.26,short-term,1.886454,1.957461,2.123728,2.137416,2.404681
True,mean,False,upper,,,QL6,JPL,0.2,0.26,short-term,1.95515,2.026156,2.199456,2.221412,2.491551
True,mean,False,upper,,,QL6,CSR,0.2,0.26,short-term,1.886291,1.957297,2.127393,2.151589,2.425891
True,mean,False,upper,,,QL6,MSSA,0.2,0.26,short-term,1.97753,2.048536,2.249591,2.334566,2.449576
False,mean,False,mean,,,QM1,GFZ,0.15,0.26,short-term,1.865566,1.941092,2.158424,2.196147,2.476382
False,mean,False,mean,,,QM1,JPL,0.15,0.26,short-term,1.933507,2.009033,2.235675,2.281613,2.564053
False,mean,False,mean,,,QM1,CSR,0.15,0.26,short-term,1.865404,1.94093,2.163573,2.210908,2.496123
False,mean,False,mean,,,QM1,MSSA,0.15,0.26,short-term,1.955641,2.031168,2.290199,2.395745,2.518996
True,mean,False,mean,,,QM1,GFZ,0.15,0.26,short-term,1.873194,1.948407,2.162873,2.199131,2.478619
True,mean,False,mean,,,QM1,JPL,0.15,0.26,short-term,1.941407,2.01662,2.240259,2.284775,2.565649
True,mean,False,mean,,,QM1,CSR,0.15,0.26,short-term,1.873032,1.948245,2.167987,2.21344,2.49808
True,mean,False,mean,,,QM1,MSSA,0.15,0.26,short-term,1.963629,2.038842,2.294477,2.398904,2.520601
False,mean,False,lower,,,QM1,GFZ,0.15,0.26,short-term,1.848995,1.924521,2.157571,2.199532,2.481898
False,mean,False,lower,,,QM1,JPL,0.15,0.26,short-term,1.916332,1.991858,2.234699,2.285339,2.569339
False,mean,False,lower,,,QM1,CSR,0.15,0.26,short-term,1.848834,1.92436,2.163082,2.214999,2.501973
False,mean,False,lower,,,QM1,MSSA,0.15,0.26,short-term,1.93827,2.013796,2.291578,2.401432,2.527058
True,mean,False,lower,,,QM1,GFZ,0.15,0.26,short-term,1.85713,1.932343,2.162427,2.202982,2.484167
True,mean,False,lower,,,QM1,JPL,0.15,0.26,short-term,1.924758,1.999971,2.23971,2.288984,2.571556
True,mean,False,lower,,,QM1,CSR,0.15,0.26,short-term,1.856969,1.932182,2.167876,2.218483,2.504847
True,mean,False,lower,,,QM1,MSSA,0.15,0.26,short-term,1.94679,2.022003,2.296148,2.405297,2.529318
False,mean,False,upper,,,QM1,GFZ,0.15,0.26,short-term,1.879769,1.955295,2.157707,2.190712,2.468298
False,mean,False,upper,,,QM1,JPL,0.15,0.26,short-term,1.948227,2.023754,2.235025,2.276958,2.557756
False,mean,False,upper,,,QM1,CSR,0.15,0.26,short-term,1.879606,1.955132,2.162563,2.205648,2.489035
False,mean,False,upper,,,QM1,MSSA,0.15,0.26,short-term,1.970531,2.046057,2.287377,2.388925,2.510964
True,mean,False,upper,,,QM1,GFZ,0.15,0.26,short-term,1.886454,1.961667,2.161348,2.193306,2.47011
True,mean,False,upper,,,QM1,JPL,0.15,0.26,short-term,1.95515,2.030363,2.238744,2.279408,2.558719
True,mean,False,upper,,,QM1,CSR,0.15,0.26,short-term,1.886291,1.961504,2.166107,2.20777,2.490803
True,mean,False,upper,,,QM1,MSSA,0.15,0.26,short-term,1.97753,2.052743,2.290793,2.390787,2.510842
False,mean,False,mean,,,QM1,GFZ,0.1,0.26,short-term,1.865566,1.940818,2.193568,2.236654,2.508771
False,mean,False,mean,,,QM1,JPL,0.1,0.26,short-term,1.933507,2.008759,2.271087,2.325795,2.601516
False,mean,False,mean,,,QM1,CSR,0.1,0.26,short-term,1.865404,1.940656,2.19916,2.253066,2.531203
False,mean,False,mean,,,QM1,MSSA,0.1,0.26,short-term,1.955641,2.030894,2.33401,2.446005,2.554819
True,mean,False,mean,,,QM1,GFZ,0.1,0.26,short-term,1.873194,1.948131,2.1964,2.237653,2.507385
True,mean,False,mean,,,QM1,JPL,0.1,0.26,short-term,1.941407,2.016344,2.273981,2.326683,2.600178
True,mean,False,mean,,,QM1,CSR,0.1,0.26,short-term,1.873032,1.947969,2.201929,2.254293,2.530904
True,mean,False,mean,,,QM1,MSSA,0.1,0.26,short-term,1.963629,2.038566,2.336412,2.446758,2.55344
False,mean,False,lower,,,QM1,GFZ,0.1,0.26,short-term,1.848995,1.924247,2.197496,2.246116,2.519161
False,mean,False,lower,,,QM1,JPL,0.1,0.26,short-term,1.916332,1.991584,2.274916,2.335463,2.611833
False,mean,False,lower,,,QM1,CSR,0.1,0.26,short-term,1.848834,1.924086,2.203512,2.262793,2.541948
False,mean,False,lower,,,QM1,MSSA,0.1,0.26,short-term,1.93827,2.013522,2.341348,2.458296,2.567211
True,mean,False,lower,,,QM1,GFZ,0.1,0.26,short-term,1.85713,1.932067,2.200585,2.247385,2.518247
True,mean,False,lower,,,QM1,JPL,0.1,0.26,short-term,1.924758,1.999695,2.278083,2.336929,2.611331
True,mean,False,lower,,,QM1,CSR,0.1,0.26,short-term,1.856969,1.931906,2.206498,2.264712,2.541907
True,mean,False,lower,,,QM1,MSSA,0.1,0.26,short-term,1.94679,2.021727,2.343823,2.458964,2.565905
False,mean,False,upper,,,QM1,GFZ,0.1,0.26,short-term,1.879769,1.955021,2.188138,2.225427,2.496699
False,mean,False,upper,,,QM1,JPL,0.1,0.26,short-term,1.948227,2.02348,2.265711,2.315114,2.590306
False,mean,False,upper,,,QM1,CSR,0.1,0.26,short-term,1.879606,1.954858,2.193398,2.24237,2.518406
False,mean,False,upper,,,QM1,MSSA,0.1,0.26,short-term,1.970531,2.045783,2.325344,2.432663,2.54213
True,mean,False,upper,,,QM1,GFZ,0.1,0.26,short-term,1.886454,1.961391,2.19032,2.226459,2.495484
True,mean,False,upper,,,QM1,JPL,0.1,0.26,short-term,1.95515,2.030087,2.267896,2.315812,2.589185
True,mean,False,upper,,,QM1,CSR,0.1,0.26,short-term,1.886291,1.961228,2.195435,2.242696,2.517187
True,mean,False,upper,,,QM1,MSSA,0.1,0.26,short-term,1.97753,2.052467,2.327054,2.432818,2.54062
False,mean,False,mean,,,QM1,GFZ,0.2,0.26,short-term,1.865566,1.941351,2.13403,2.165443,2.445881
False,mean,False,mean,,,QM1,JPL,0.2,0.26,short-term,1.933507,2.009292,2.210907,2.250623,2.533444
False,mean,False,mean,,,QM1,CSR,0.2,0.26,short-term,1.865404,1.941189,2.138802,2.180665,2.467934
False,mean,False,mean,,,QM1,MSSA,0.2,0.26,short-term,1.955641,2.031427,2.259911,2.360253,2.491254
True,mean,False,mean,,,QM1,GFZ,0.2,0.26,short-term,1.873194,1.948669,2.139559,2.170154,2.44945
True,mean,False,mean,,,QM1,JPL,0.2,0.26,short-term,1.941407,2.016882,2.216623,2.255785,2.538408
True,mean,False,mean,,,QM1,CSR,0.2,0.26,short-term,1.873032,1.948507,2.144316,2.185294,2.472411
True,mean,False,mean,,,QM1,MSSA,0.2,0.26,short-term,1.963629,2.039104,2.265452,2.365009,2.495774
False,mean,False,lower,,,QM1,GFZ,0.2,0.26,short-term,1.848995,1.92478,2.129851,2.164684,2.447953
False,mean,False,lower,,,QM1,JPL,0.2,0.26,short-term,1.916332,1.992117,2.206573,2.250218,2.535342
False,mean,False,lower,,,QM1,CSR,0.2,0.26,short-term,1.848834,1.92462,2.134937,2.180977,2.470938
False,mean,False,lower,,,QM1,MSSA,0.2,0.26,short-term,1.93827,2.014055,2.25717,2.360779,2.493604
True,mean,False,lower,,,QM1,GFZ,0.2,0.26,short-term,1.85713,1.932605,2.135879,2.169932,2.452311
True,mean,False,lower,,,QM1,JPL,0.2,0.26,short-term,1.924758,2.000233,2.212811,2.255594,2.540422
True,mean,False,lower,,,QM1,CSR,0.2,0.26,short-term,1.856969,1.932444,2.140931,2.185867,2.475807
True,mean,False,lower,,,QM1,MSSA,0.2,0.26,short-term,1.94679,2.022264,2.263136,2.365973,2.499059
False,mean,False,upper,,,QM1,GFZ,0.2,0.26,short-term,1.879769,1.955555,2.136524,2.16435,2.441388
False,mean,False,upper,,,QM1,JPL,0.2,0.26,short-term,1.948227,2.024013,2.213495,2.249848,2.530591
False,mean,False,upper,,,QM1,CSR,0.2,0.26,short-term,1.879606,1.955392,2.141039,2.179365,2.464133
False,mean,False,upper,,,QM1,MSSA,0.2,0.26,short-term,1.970531,2.046316,2.26105,2.358435,2.487182
True,mean,False,upper,,,QM1,GFZ,0.2,0.26,short-term,1.886454,1.961929,2.14115,2.168214,2.445675
True,mean,False,upper,,,QM1,JPL,0.2,0.26,short-term,1.95515,2.030625,2.218251,2.253487,2.534206
True,mean,False,upper,,,QM1,CSR,0.2,0.26,short-term,1.886291,1.961766,2.145598,2.182999,2.467426
True,mean,False,upper,,,QM1,MSSA,0.2,0.26,short-term,1.97753,2.053005,2.265624,2.362017,2.489798
False,mean,False,mean,,,Resovsky,GFZ,0.15,0.26,short-term,1.865566,1.938456,2.141206,2.168886,2.442792
False,mean,False,mean,,,Resovsky,JPL,0.15,0.26,short-term,1.933507,2.006397,2.217354,2.25347,2.530189
False,mean,False,mean,,,Resovsky,CSR,0.15,0.26,short-term,1.865404,1.938294,2.14577,2.18339,2.464428
False,mean,False,mean,,,Resovsky,MSSA,0.15,0.26,short-term,1.955641,2.028531,2.27212,2.369349,2.488223
True,mean,False,mean,,,Resovsky,GFZ,0.15,0.26,short-term,1.873194,1.945789,2.14553,2.172117,2.444476
True,mean,False,mean,,,Resovsky,JPL,0.15,0.26,short-term,1.941407,2.014002,2.221809,2.256575,2.531945
True,mean,False,mean,,,Resovsky,CSR,0.15,0.26,short-term,1.873032,1.945627,2.150053,2.186102,2.465697
True,mean,False,mean,,,Resovsky,MSSA,0.15,0.26,short-term,1.963629,2.036224,2.276281,2.372697,2.488997
False,mean,False,lower,,,Resovsky,GFZ,0.15,0.26,short-term,1.848995,1.921884,2.138329,2.170414,2.446358
False,mean,False,lower,,,Resovsky,JPL,0.15,0.26,short-term,1.916332,1.989222,2.214276,2.254749,2.533208
False,mean,False,lower,,,Resovsky,CSR,0.15,0.26,short-term,1.848834,1.921724,2.143204,2.184822,2.46788
False,mean,False,lower,,,Resovsky,MSSA,0.15,0.26,short-term,1.93827,2.01116,2.271153,2.372053,2.494332
True,mean,False,lower,,,Resovsky,GFZ,0.15,0.26,short-term,1.85713,1.929725,2.142994,2.173637,2.448096
True,mean,False,lower,,,Resovsky,JPL,0.15,0.26,short-term,1.924758,1.997353,2.219089,2.258247,2.53501
True,mean,False,lower,,,Resovsky,CSR,0.15,0.26,short-term,1.856969,1.929564,2.147798,2.187899,2.469607
True,mean,False,lower,,,Resovsky,MSSA,0.15,0.26,short-term,1.94679,2.019384,2.27553,2.375588,2.494379
False,mean,False,upper,,,Resovsky,GFZ,0.15,0.26,short-term,1.879769,1.952659,2.142192,2.166222,2.437756
False,mean,False,upper,,,Resovsky,JPL,0.15,0.26,short-term,1.948227,2.021117,2.218492,2.250074,2.524192
False,mean,False,upper,,,Resovsky,CSR,0.15,0.26,short-term,1.879606,1.952496,2.146514,2.180247,2.459042
False,mean,False,upper,,,Resovsky,MSSA,0.15,0.26,short-term,1.970531,2.04342,2.271252,2.365325,2.481285
True,mean,False,upper,,,Resovsky,GFZ,0.15,0.26,short-term,1.886454,1.959049,2.145771,2.168545,2.437916
True,mean,False,upper,,,Resovsky,JPL,0.15,0.26,short-term,1.95515,2.027745,2.222146,2.252731,2.525579
True,mean,False,upper,,,Resovsky,CSR,0.15,0.26,short-term,1.886291,1.958886,2.149991,2.182312,2.460566
True,mean,False,upper,,,Resovsky,MSSA,0.15,0.26,short-term,1.97753,2.050125,2.274622,2.367265,2.480479
False,mean,False,mean,,,Resovsky,GFZ,0.1,0.26,short-term,1.865566,1.938294,2.172414,2.20596,2.471051
False,mean,False,mean,,,Resovsky,JPL,0.1,0.26,short-term,1.933507,2.006235,2.24892,2.292553,2.561554
False,mean,False,mean,,,Resovsky,CSR,0.1,0.26,short-term,1.865404,1.938133,2.177384,2.220468,2.492588
False,mean,False,mean,,,Resovsky,MSSA,0.1,0.26,short-term,1.955641,2.02837,2.31144,2.415253,2.517927
True,mean,False,mean,,,Resovsky,GFZ,0.1,0.26,short-term,1.873194,1.945626,2.175155,2.206939,2.4696
True,mean,False,mean,,,Resovsky,JPL,0.1,0.26,short-term,1.941407,2.013839,2.251729,2.294068,2.560676
True,mean,False,mean,,,Resovsky,CSR,0.1,0.26,short-term,1.873032,1.945464,2.180056,2.221736,2.491551
True,mean,False,mean,,,Resovsky,MSSA,0.1,0.26,short-term,1.963629,2.036062,2.313719,2.416247,2.516382
False,mean,False,lower,,,Resovsky,GFZ,0.1,0.26,short-term,1.848995,1.921723,2.17236,2.210587,2.477274
False,mean,False,lower,,,Resovsky,JPL,0.1,0.26,short-term,1.916332,1.989061,2.248681,2.297439,2.56822
False,mean,False,lower,,,Resovsky,CSR,0.1,0.26,short-term,1.848834,1.921563,2.177676,2.225776,2.498588
False,mean,False,lower,,,Resovsky,MSSA,0.1,0.26,short-term,1.93827,2.010998,2.314003,2.422449,2.52659
True,mean,False,lower,,,Resovsky,GFZ,0.1,0.26,short-term,1.85713,1.929562,2.175299,2.211868,2.476112
True,mean,False,lower,,,Resovsky,JPL,0.1,0.26,short-term,1.924758,1.99719,2.251703,2.298715,2.566928
True,mean,False,lower,,,Resovsky,CSR,0.1,0.26,short-term,1.856969,1.929401,2.18051,2.22645,2.497151
True,mean,False,lower,,,Resovsky,MSSA,0.1,0.26,short-term,1.94679,2.019222,2.316299,2.422755,2.523918
False,mean,False,upper,,,Resovsky,GFZ,0.1,0.26,short-term,1.879769,1.952498,2.170669,2.199958,2.462435
False,mean,False,upper,,,Resovsky,JPL,0.1,0.26,short-term,1.948227,2.020956,2.247316,2.286102,2.552988
False,mean,False,upper,,,Resovsky,CSR,0.1,0.26,short-term,1.879606,1.952335,2.175374,2.214118,2.484133
False,mean,False,upper,,,Resovsky,MSSA,0.1,0.26,short-term,1.970531,2.043259,2.307178,2.407258,2.508203
True,mean,False,upper,,,Resovsky,GFZ,0.1,0.26,short-term,1.886454,1.958887,2.172813,2.200087,2.460659
True,mean,False,upper,,,Resovsky,JPL,0.1,0.26,short-term,1.95515,2.027583,2.249472,2.287693,2.552782
True,mean,False,upper,,,Resovsky,CSR,0.1,0.26,short-term,1.886291,1.958724,2.177378,2.214264,2.482317
True,mean,False,upper,,,Resovsky,MSSA,0.1,0.26,short-term,1.97753,2.049962,2.308833,2.407239,2.506248
False,mean,False,mean,,,Resovsky,GFZ,0.2,0.26,short-term,1.865566,1.938634,2.117914,2.141529,2.417781
False,mean,False,mean,,,Resovsky,JPL,0.2,0.26,short-term,1.933507,2.006575,2.193736,2.223929,2.502425
False,mean,False,mean,,,Resovsky,CSR,0.2,0.26,short-term,1.865404,1.938472,2.122157,2.155395,2.438185
False,mean,False,mean,,,Resovsky,MSSA,0.2,0.26,short-term,1.955641,2.028709,2.242874,2.334676,2.46042
True,mean,False,mean,,,Resovsky,GFZ,0.2,0.26,short-term,1.873194,1.945968,2.123308,2.145848,2.421993
True,mean,False,mean,,,Resovsky,JPL,0.2,0.26,short-term,1.941407,2.014181,2.199309,2.228544,2.507317
True,mean,False,mean,,,Resovsky,CSR,0.2,0.26,short-term,1.873032,1.945806,2.127528,2.159719,2.442841
True,mean,False,mean,,,Resovsky,MSSA,0.2,0.26,short-term,1.963629,2.036403,2.248292,2.33933,2.463986
False,mean,False,lower,,,Resovsky,GFZ,0.2,0.26,short-term,1.848995,1.922062,2.112864,2.140532,2.4189
False,mean,False,lower,,,Resovsky,JPL,0.2,0.26,short-term,1.916332,1.9894,2.188465,2.222334,2.502996
False,mean,False,lower,,,Resovsky,CSR,0.2,0.26,short-term,1.848834,1.921902,2.117386,2.153725,2.438903
False,mean,False,lower,,,Resovsky,MSSA,0.2,0.26,short-term,1.93827,2.011338,2.239203,2.33469,2.46377
True,mean,False,lower,,,Resovsky,GFZ,0.2,0.26,short-term,1.85713,1.929904,2.118696,2.144904,2.422899
True,mean,False,lower,,,Resovsky,JPL,0.2,0.26,short-term,1.924758,1.997532,2.194497,2.227229,2.507417
True,mean,False,lower,,,Resovsky,CSR,0.2,0.26,short-term,1.856969,1.929743,2.123174,2.158903,2.443319
True,mean,False,lower,,,Resovsky,MSSA,0.2,0.26,short-term,1.94679,2.019564,2.244974,2.339448,2.467552
False,mean,False,upper,,,Resovsky,GFZ,0.2,0.26,short-term,1.879769,1.952837,2.121032,2.141171,2.415295
False,mean,False,upper,,,Resovsky,JPL,0.2,0.26,short-term,1.948227,2.021295,2.197017,2.223962,2.501079
False,mean,False,upper,,,Resovsky,CSR,0.2,0.26,short-term,1.879606,1.952674,2.125051,2.154431,2.434569
False,mean,False,upper,,,Resovsky,MSSA,0.2,0.26,short-term,1.970531,2.043598,2.244642,2.333398,2.456295
True,mean,False,upper,,,Resovsky,GFZ,0.2,0.26,short-term,1.886454,1.959229,2.125578,2.144443,2.418174
True,mean,False,upper,,,Resovsky,JPL,0.2,0.26,short-term,1.95515,2.027924,2.201689,2.227692,2.504028
True,mean,False,upper,,,Resovsky,CSR,0.2,0.26,short-term,1.886291,1.959065,2.129524,2.158091,2.43826
True,mean,False,upper,,,Resovsky,MSSA,0.2,0.26,short-term,1.97753,2.050304,2.249156,2.336984,2.459407
False,mean,False,mean,Caron,3e+19,,GFZ,,,long-term,1.865566,1.919276,1.969588,1.925964,2.137877
False,mean,False,mean,Caron,3e+19,,JPL,,,long-term,1.933507,1.987217,2.037626,2.001476,2.215514
False,mean,False,mean,Caron,3e+19,,CSR,,,long-term,1.865404,1.919114,1.969956,1.936301,2.150439
False,mean,False,mean,Caron,3e+19,,MSSA,,,long-term,1.955641,2.009351,2.072741,2.099524,2.17288
True,mean,False,mean,Caron,3e+19,,GFZ,,,long-term,1.873194,1.926721,1.970777,1.925545,2.140471
True,mean,False,mean,Caron,3e+19,,JPL,,,long-term,1.941407,1.994934,2.039043,2.001407,2.218354
True,mean,False,mean,Caron,3e+19,,CSR,,,long-term,1.873032,1.926559,1.971073,1.936292,2.153139
True,mean,False,mean,Caron,3e+19,,MSSA,,,long-term,1.963629,2.017157,2.072866,2.098362,2.175783
False,mean,False,lower,Caron,3e+19,,GFZ,,,long-term,1.848995,1.902704,1.958903,1.917239,2.125185
False,mean,False,lower,Caron,3e+19,,JPL,,,long-term,1.916332,1.970042,2.026337,1.991048,2.200948
False,mean,False,lower,Caron,3e+19,,CSR,,,long-term,1.848834,1.902544,1.959338,1.92787,2.138731
False,mean,False,lower,Caron,3e+19,,MSSA,,,long-term,1.93827,1.99198,2.062792,2.090429,2.16109
True,mean,False,lower,Caron,3e+19,,GFZ,,,long-term,1.85713,1.910657,1.959977,1.916268,2.127158
True,mean,False,lower,Caron,3e+19,,JPL,,,long-term,1.924758,1.978285,2.027658,1.991001,2.203848
True,mean,False,lower,Caron,3e+19,,CSR,,,long-term,1.856969,1.910496,1.960321,1.926699,2.140581
True,mean,False,lower,Caron,3e+19,,MSSA,,,long-term,1.94679,2.000317,2.062626,2.089082,2.16481
False,mean,False,upper,Caron,3e+19,,GFZ,,,long-term,1.879769,1.933479,1.978073,1.932866,2.147744
False,mean,False,upper,Caron,3e+19,,JPL,,,long-term,1.948227,2.001937,2.046644,2.009271,2.226251
False,mean,False,upper,Caron,3e+19,,CSR,,,long-term,1.879606,1.933316,1.978403,1.944345,2.162661
False,mean,False,upper,Caron,3e+19,,MSSA,,,long-term,1.970531,2.02424,2.080463,2.10578,2.182231
True,mean,False,upper,Caron,3e+19,,GFZ,,,long-term,1.886454,1.939982,1.978941,1.932728,2.150753
True,mean,False,upper,Caron,3e+19,,JPL,,,long-term,1.95515,2.008677,2.047694,2.008722,2.228626
True,mean,False,upper,Caron,3e+19,,CSR,,,long-term,1.886291,1.939818,1.979176,1.943309,2.163906
True,mean,False,upper,Caron,3e+19,,MSSA,,,long-term,1.97753,2.031057,2.080345,2.105027,2.184469
False,mean,False,mean,Caron,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.865566,1.938216,2.200407,2.23772,2.482402
False,mean,False,mean,Caron,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.933507,2.006157,2.277083,2.322987,2.573517
False,mean,False,mean,Caron,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.865404,1.938055,2.205618,2.253115,2.507355
False,mean,False,mean,Caron,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.955641,2.028292,2.3471,2.454673,2.534363
True,mean,False,mean,Caron,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.873194,1.945551,2.197103,2.232179,2.480248
True,mean,False,mean,Caron,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.941407,2.013764,2.273871,2.317211,2.568534
True,mean,False,mean,Caron,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.873032,1.945389,2.202191,2.246625,2.503004
True,mean,False,mean,Caron,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.963629,2.035987,2.341794,2.446594,2.529124
False,mean,False,lower,Caron,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.848995,1.921645,2.20393,2.246938,2.493222
False,mean,False,lower,Caron,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.916332,1.988983,2.280413,2.331554,2.579752
False,mean,False,lower,Caron,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.848834,1.921485,2.209518,2.26175,2.516584
False,mean,False,lower,Caron,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.93827,2.010921,2.354199,2.467216,2.545372
True,mean,False,lower,Caron,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.85713,1.929487,2.200255,2.240327,2.487564
True,mean,False,lower,Caron,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.924758,1.997115,2.276851,2.324953,2.576957
True,mean,False,lower,Caron,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.856969,1.929326,2.205676,2.255286,2.51134
True,mean,False,lower,Caron,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.94679,2.019147,2.348184,2.458192,2.539303
False,mean,False,upper,Caron,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.879769,1.95242,2.195437,2.228269,2.474618
False,mean,False,upper,Caron,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.948227,2.020878,2.272261,2.313255,2.563069
False,mean,False,upper,Caron,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.879606,1.952257,2.200363,2.24299,2.497462
False,mean,False,upper,Caron,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.970531,2.043181,2.338757,2.441097,2.522756
True,mean,False,upper,Caron,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,1.886454,1.958812,2.192096,2.221186,2.46954
True,mean,False,upper,Caron,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,1.95515,2.027507,2.268944,2.308399,2.560356
True,mean,False,upper,Caron,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,1.886291,1.958648,2.196824,2.236903,2.493343
True,mean,False,upper,Caron,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,1.97753,2.049887,2.333522,2.433326,2.517734
False,mean,False,mean,Caron,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.865566,1.938119,2.241809,2.285943,2.524727
False,mean,False,mean,Caron,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.933507,2.00606,2.318814,2.371212,2.611493
False,mean,False,mean,Caron,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.865404,1.937957,2.247469,2.302713,2.5492
False,mean,False,mean,Caron,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.955641,2.028195,2.399154,2.515722,2.574026
True,mean,False,mean,Caron,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.873194,1.945452,2.237415,2.27969,2.52065
True,mean,False,mean,Caron,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.941407,2.013664,2.314462,2.363817,2.605943
True,mean,False,mean,Caron,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.873032,1.945289,2.242933,2.295013,2.546048
True,mean,False,mean,Caron,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.963629,2.035887,2.39262,2.506341,2.567975
False,mean,False,lower,Caron,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.848995,1.921548,2.250584,2.300623,2.536717
False,mean,False,lower,Caron,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.916332,1.988885,2.327422,2.385781,2.622379
False,mean,False,lower,Caron,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.848834,1.921387,2.25668,2.317489,2.562535
False,mean,False,lower,Caron,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.93827,2.010823,2.412855,2.533971,2.587129
True,mean,False,lower,Caron,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.85713,1.929387,2.245734,2.293475,2.531943
True,mean,False,lower,Caron,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.924758,1.997016,2.322633,2.377515,2.617177
True,mean,False,lower,Caron,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.856969,1.929227,2.251632,2.309157,2.556052
