LIA,pole_:_time series,Uniform_:_continental load model,elastic mean_:_barystatic sea_:_level,viscosity_:_profile,Asthenosphere_:_viscosity,Q profile,GRACE_:_solution,relaxed shear_:_modulus ratio,alpha,Anelasticity,ocean_mean_trend_step_5
True,mean,False,upper,,,Resovsky,MSSA,0.1,0.26,short-term,2.506248
False,mean,False,mean,,,Resovsky,GFZ,0.2,0.26,short-term,2.417781
False,mean,False,mean,,,Resovsky,JPL,0.2,0.26,short-term,2.502425
False,mean,False,mean,,,Resovsky,CSR,0.2,0.26,short-term,2.438185
False,mean,False,mean,,,Resovsky,MSSA,0.2,0.26,short-term,2.46042
True,mean,False,mean,,,Resovsky,GFZ,0.2,0.26,short-term,2.421993
True,mean,False,mean,,,Resovsky,JPL,0.2,0.26,short-term,2.507317
True,mean,False,mean,,,Resovsky,CSR,0.2,0.26,short-term,2.442841
True,mean,False,mean,,,Resovsky,MSSA,0.2,0.26,short-term,2.463986
False,mean,False,lower,,,Resovsky,GFZ,0.2,0.26,short-term,2.4189
False,mean,False,lower,,,Resovsky,JPL,0.2,0.26,short-term,2.502996
False,mean,False,lower,,,Resovsky,CSR,0.2,0.26,short-term,2.438903
False,mean,False,lower,,,Resovsky,MSSA,0.2,0.26,short-term,2.46377
True,mean,False,lower,,,Resovsky,GFZ,0.2,0.26,short-term,2.422899
True,mean,False,lower,,,Resovsky,JPL,0.2,0.26,short-term,2.507417
True,mean,False,lower,,,Resovsky,CSR,0.2,0.26,short-term,2.443319
True,mean,False,lower,,,Resovsky,MSSA,0.2,0.26,short-term,2.467552
False,mean,False,upper,,,Resovsky,GFZ,0.2,0.26,short-term,2.415295
False,mean,False,upper,,,Resovsky,JPL,0.2,0.26,short-term,2.501079
False,mean,False,upper,,,Resovsky,CSR,0.2,0.26,short-term,2.434569
False,mean,False,upper,,,Resovsky,MSSA,0.2,0.26,short-term,2.456295
True,mean,False,upper,,,Resovsky,GFZ,0.2,0.26,short-term,2.418174
True,mean,False,upper,,,Resovsky,JPL,0.2,0.26,short-term,2.504028
True,mean,False,upper,,,Resovsky,CSR,0.2,0.26,short-term,2.43826
True,mean,False,upper,,,Resovsky,MSSA,0.2,0.26,short-term,2.459407
False,mean,False,mean,Caron,3e+19,,GFZ,,,long-term,2.137877
False,mean,False,mean,Caron,3e+19,,JPL,,,long-term,2.215514
False,mean,False,mean,Caron,3e+19,,CSR,,,long-term,2.150439
False,mean,False,mean,Caron,3e+19,,MSSA,,,long-term,2.17288
True,mean,False,mean,Caron,3e+19,,GFZ,,,long-term,2.140471
True,mean,False,mean,Caron,3e+19,,JPL,,,long-term,2.218354
True,mean,False,mean,Caron,3e+19,,CSR,,,long-term,2.153139
True,mean,False,mean,Caron,3e+19,,MSSA,,,long-term,2.175783
False,mean,False,lower,Caron,3e+19,,GFZ,,,long-term,2.125185
False,mean,False,lower,Caron,3e+19,,JPL,,,long-term,2.200948
False,mean,False,lower,Caron,3e+19,,CSR,,,long-term,2.138731
False,mean,False,lower,Caron,3e+19,,MSSA,,,long-term,2.16109
True,mean,False,lower,Caron,3e+19,,GFZ,,,long-term,2.127158
True,mean,False,lower,Caron,3e+19,,JPL,,,long-term,2.203848
True,mean,False,lower,Caron,3e+19,,CSR,,,long-term,2.140581
True,mean,False,lower,Caron,3e+19,,MSSA,,,long-term,2.16481
False,mean,False,upper,Caron,3e+19,,GFZ,,,long-term,2.147744
False,mean,False,upper,Caron,3e+19,,JPL,,,long-term,2.226251
False,mean,False,upper,Caron,3e+19,,CSR,,,long-term,2.162661
False,mean,False,upper,Caron,3e+19,,MSSA,,,long-term,2.182231
True,mean,False,upper,Caron,3e+19,,GFZ,,,long-term,2.150753
True,mean,False,upper,Caron,3e+19,,JPL,,,long-term,2.228626
True,mean,False,upper,Caron,3e+19,,CSR,,,long-term,2.163906
True,mean,False,upper,Caron,3e+19,,MSSA,,,long-term,2.184469
False,mean,False,mean,Caron,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,2.482402
False,mean,False,mean,Caron,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,2.573517
False,mean,False,mean,Caron,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,2.507355
False,mean,False,mean,Caron,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,2.534363
True,mean,False,mean,Caron,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,2.480248
True,mean,False,mean,Caron,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,2.568534
True,mean,False,mean,Caron,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,2.503004
True,mean,False,mean,Caron,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,2.529124
False,mean,False,lower,Caron,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,2.493222
False,mean,False,lower,Caron,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,2.579752
False,mean,False,lower,Caron,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,2.516584
False,mean,False,lower,Caron,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,2.545372
True,mean,False,lower,Caron,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,2.487564
True,mean,False,lower,Caron,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,2.576957
True,mean,False,lower,Caron,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,2.51134
True,mean,False,lower,Caron,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,2.539303
False,mean,False,upper,Caron,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,2.474618
False,mean,False,upper,Caron,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,2.563069
False,mean,False,upper,Caron,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,2.497462
False,mean,False,upper,Caron,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,2.522756
True,mean,False,upper,Caron,3e+19,PAR3P,GFZ,0.15,0.26,short-term_:_and long-term,2.46954
True,mean,False,upper,Caron,3e+19,PAR3P,JPL,0.15,0.26,short-term_:_and long-term,2.560356
True,mean,False,upper,Caron,3e+19,PAR3P,CSR,0.15,0.26,short-term_:_and long-term,2.493343
True,mean,False,upper,Caron,3e+19,PAR3P,MSSA,0.15,0.26,short-term_:_and long-term,2.517734
False,mean,False,mean,Caron,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,2.524727
False,mean,False,mean,Caron,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,2.611493
False,mean,False,mean,Caron,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,2.5492
False,mean,False,mean,Caron,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,2.574026
True,mean,False,mean,Caron,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,2.52065
True,mean,False,mean,Caron,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,2.605943
True,mean,False,mean,Caron,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,2.546048
True,mean,False,mean,Caron,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,2.567975
False,mean,False,lower,Caron,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,2.536717
False,mean,False,lower,Caron,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,2.622379
False,mean,False,lower,Caron,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,2.562535
False,mean,False,lower,Caron,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,2.587129
True,mean,False,lower,Caron,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,2.531943
True,mean,False,lower,Caron,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,2.617177
True,mean,False,lower,Caron,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,2.556052
True,mean,False,lower,Caron,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,2.580165
False,mean,False,upper,Caron,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,2.512154
False,mean,False,upper,Caron,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,2.597326
False,mean,False,upper,Caron,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,2.536445
False,mean,False,upper,Caron,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,2.559283
True,mean,False,upper,Caron,3e+19,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,2.507217
True,mean,False,upper,Caron,3e+19,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,2.592969
True,mean,False,upper,Caron,3e+19,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,2.530278
True,mean,False,upper,Caron,3e+19,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,2.555104
False,mean,False,mean,Caron,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,2.457896
False,mean,False,mean,Caron,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,2.546498
False,mean,False,mean,Caron,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,2.477956
False,mean,False,mean,Caron,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,2.502246
True,mean,False,mean,Caron,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,2.453713
True,mean,False,mean,Caron,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,2.545058
True,mean,False,mean,Caron,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,2.476014
True,mean,False,mean,Caron,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,2.498558
False,mean,False,lower,Caron,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,2.461407
False,mean,False,lower,Caron,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,2.550135
False,mean,False,lower,Caron,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,2.482891
False,mean,False,lower,Caron,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,2.508506
True,mean,False,lower,Caron,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,2.458052
True,mean,False,lower,Caron,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,2.549414
True,mean,False,lower,Caron,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,2.480087
True,mean,False,lower,Caron,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,2.503849
False,mean,False,upper,Caron,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,2.449989
False,mean,False,upper,Caron,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,2.541334
False,mean,False,upper,Caron,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,2.472096
False,mean,False,upper,Caron,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,2.494224
True,mean,False,upper,Caron,3e+19,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,2.448941
True,mean,False,upper,Caron,3e+19,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,2.538211
True,mean,False,upper,Caron,3e+19,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,2.469324
True,mean,False,upper,Caron,3e+19,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,2.490559
False,mean,False,mean,Caron,3e+19,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.516523
False,mean,False,mean,Caron,3e+19,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.605737
False,mean,False,mean,Caron,3e+19,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.540986
False,mean,False,mean,Caron,3e+19,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.569708
True,mean,False,mean,Caron,3e+19,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.511207
True,mean,False,mean,Caron,3e+19,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.601636
True,mean,False,mean,Caron,3e+19,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.53503
True,mean,False,mean,Caron,3e+19,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.563279
False,mean,False,lower,Caron,3e+19,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.52857
False,mean,False,lower,Caron,3e+19,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.615342
False,mean,False,lower,Caron,3e+19,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.551578
False,mean,False,lower,Caron,3e+19,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.582546
True,mean,False,lower,Caron,3e+19,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.523009
True,mean,False,lower,Caron,3e+19,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.611093
True,mean,False,lower,Caron,3e+19,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.547208
True,mean,False,lower,Caron,3e+19,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.575181
False,mean,False,upper,Caron,3e+19,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.503389
False,mean,False,upper,Caron,3e+19,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.594773
False,mean,False,upper,Caron,3e+19,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.527448
False,mean,False,upper,Caron,3e+19,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.554872
True,mean,False,upper,Caron,3e+19,PREM,GFZ,0.15,0.26,short-term_:_and long-term,2.499447
True,mean,False,upper,Caron,3e+19,PREM,JPL,0.15,0.26,short-term_:_and long-term,2.590991
True,mean,False,upper,Caron,3e+19,PREM,CSR,0.15,0.26,short-term_:_and long-term,2.522393
True,mean,False,upper,Caron,3e+19,PREM,MSSA,0.15,0.26,short-term_:_and long-term,2.548355
False,mean,False,mean,Caron,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.558251
False,mean,False,mean,Caron,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.646146
False,mean,False,mean,Caron,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.583243
False,mean,False,mean,Caron,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.611209
True,mean,False,mean,Caron,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.551973
True,mean,False,mean,Caron,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.638545
True,mean,False,mean,Caron,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.576065
True,mean,False,mean,Caron,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.60241
False,mean,False,lower,Caron,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.572442
False,mean,False,lower,Caron,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.659176
False,mean,False,lower,Caron,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.598561
False,mean,False,lower,Caron,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.629555
True,mean,False,lower,Caron,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.565075
True,mean,False,lower,Caron,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.653148
True,mean,False,lower,Caron,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.589682
True,mean,False,lower,Caron,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.620132
False,mean,False,upper,Caron,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.542376
False,mean,False,upper,Caron,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.628802
False,mean,False,upper,Caron,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.566123
False,mean,False,upper,Caron,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.593909
True,mean,False,upper,Caron,3e+19,PREM,GFZ,0.1,0.26,short-term_:_and long-term,2.535501
True,mean,False,upper,Caron,3e+19,PREM,JPL,0.1,0.26,short-term_:_and long-term,2.622079
True,mean,False,upper,Caron,3e+19,PREM,CSR,0.1,0.26,short-term_:_and long-term,2.558302
True,mean,False,upper,Caron,3e+19,PREM,MSSA,0.1,0.26,short-term_:_and long-term,2.584868
False,mean,False,mean,Caron,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.487472
False,mean,False,mean,Caron,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.578588
False,mean,False,mean,Caron,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.508047
False,mean,False,mean,Caron,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.537325
True,mean,False,mean,Caron,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.484531
True,mean,False,mean,Caron,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.576558
True,mean,False,mean,Caron,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.507906
True,mean,False,mean,Caron,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.533367
False,mean,False,lower,Caron,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.494428
False,mean,False,lower,Caron,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.585946
False,mean,False,lower,Caron,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.515724
False,mean,False,lower,Caron,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.545944
True,mean,False,lower,Caron,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.492508
True,mean,False,lower,Caron,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.583959
True,mean,False,lower,Caron,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.513212
True,mean,False,lower,Caron,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.54362
False,mean,False,upper,Caron,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.477774
False,mean,False,upper,Caron,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.570061
False,mean,False,upper,Caron,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.500288
False,mean,False,upper,Caron,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.526173
True,mean,False,upper,Caron,3e+19,PREM,GFZ,0.2,0.26,short-term_:_and long-term,2.47566
True,mean,False,upper,Caron,3e+19,PREM,JPL,0.2,0.26,short-term_:_and long-term,2.567986
True,mean,False,upper,Caron,3e+19,PREM,CSR,0.2,0.26,short-term_:_and long-term,2.498841
True,mean,False,upper,Caron,3e+19,PREM,MSSA,0.2,0.26,short-term_:_and long-term,2.522747
False,mean,False,mean,Caron,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.47519
False,mean,False,mean,Caron,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.565238
False,mean,False,mean,Caron,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.500212
False,mean,False,mean,Caron,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.527009
True,mean,False,mean,Caron,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.47057
True,mean,False,mean,Caron,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.559479
True,mean,False,mean,Caron,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.4944
True,mean,False,mean,Caron,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.523007
False,mean,False,lower,Caron,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.486097
False,mean,False,lower,Caron,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.572456
False,mean,False,lower,Caron,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.508651
False,mean,False,lower,Caron,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.536132
True,mean,False,lower,Caron,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.479316
True,mean,False,lower,Caron,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.566267
True,mean,False,lower,Caron,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.503675
True,mean,False,lower,Caron,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.531975
False,mean,False,upper,Caron,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.465198
False,mean,False,upper,Caron,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.554168
False,mean,False,upper,Caron,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.489015
False,mean,False,upper,Caron,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.514689
True,mean,False,upper,Caron,3e+19,QL6,GFZ,0.15,0.26,short-term_:_and long-term,2.459881
True,mean,False,upper,Caron,3e+19,QL6,JPL,0.15,0.26,short-term_:_and long-term,2.54883
True,mean,False,upper,Caron,3e+19,QL6,CSR,0.15,0.26,short-term_:_and long-term,2.482397
True,mean,False,upper,Caron,3e+19,QL6,MSSA,0.15,0.26,short-term_:_and long-term,2.50951
False,mean,False,mean,Caron,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.511088
False,mean,False,mean,Caron,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.596273
False,mean,False,mean,Caron,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.535315
False,mean,False,mean,Caron,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.558294
True,mean,False,mean,Caron,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.503224
True,mean,False,mean,Caron,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.589227
True,mean,False,mean,Caron,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.526544
True,mean,False,mean,Caron,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.550376
False,mean,False,lower,Caron,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.521157
False,mean,False,lower,Caron,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.605845
False,mean,False,lower,Caron,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.547187
False,mean,False,lower,Caron,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.571156
True,mean,False,lower,Caron,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.515172
True,mean,False,lower,Caron,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.599484
True,mean,False,lower,Caron,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.539663
True,mean,False,lower,Caron,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.563972
False,mean,False,upper,Caron,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.497342
False,mean,False,upper,Caron,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.583261
False,mean,False,upper,Caron,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.520902
False,mean,False,upper,Caron,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.544305
True,mean,False,upper,Caron,3e+19,QL6,GFZ,0.1,0.26,short-term_:_and long-term,2.490385
True,mean,False,upper,Caron,3e+19,QL6,JPL,0.1,0.26,short-term_:_and long-term,2.575234
True,mean,False,upper,Caron,3e+19,QL6,CSR,0.1,0.26,short-term_:_and long-term,2.51346
True,mean,False,upper,Caron,3e+19,QL6,MSSA,0.1,0.26,short-term_:_and long-term,2.538068
False,mean,False,mean,Caron,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.450043
False,mean,False,mean,Caron,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.538294
False,mean,False,mean,Caron,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.470856
False,mean,False,mean,Caron,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.497856
True,mean,False,mean,Caron,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.446512
True,mean,False,mean,Caron,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.535401
True,mean,False,mean,Caron,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.467765
True,mean,False,mean,Caron,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.493651
False,mean,False,lower,Caron,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.454474
False,mean,False,lower,Caron,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.543994
False,mean,False,lower,Caron,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.476687
False,mean,False,lower,Caron,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.506488
True,mean,False,lower,Caron,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.45292
True,mean,False,lower,Caron,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.541273
True,mean,False,lower,Caron,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.472838
True,mean,False,lower,Caron,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.501236
False,mean,False,upper,Caron,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.442461
False,mean,False,upper,Caron,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.531562
False,mean,False,upper,Caron,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.462334
False,mean,False,upper,Caron,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.487373
True,mean,False,upper,Caron,3e+19,QL6,GFZ,0.2,0.26,short-term_:_and long-term,2.439555
True,mean,False,upper,Caron,3e+19,QL6,JPL,0.2,0.26,short-term_:_and long-term,2.528299
True,mean,False,upper,Caron,3e+19,QL6,CSR,0.2,0.26,short-term_:_and long-term,2.459725
True,mean,False,upper,Caron,3e+19,QL6,MSSA,0.2,0.26,short-term_:_and long-term,2.483576
False,mean,False,mean,Caron,3e+19,QM1,GFZ,0.15,0.26,short-term_:_and long-term,2.510572
False,mean,False,mean,Caron,3e+19,QM1,JPL,0.15,0.26,short-term_:_and long-term,2.601042
False,mean,False,mean,Caron,3e+19,QM1,CSR,0.15,0.26,short-term_:_and long-term,2.534614
